solution,mua,musp,n_int,f,phase,amplitude
362,0.46,3.5,1.4,0.02,-0.0052255118825445,0.21562861850988
363,0.46,3.5,1.4,0.075,-0.019544262090159,0.21120326537726
364,0.46,3.5,1.4,0.15,-0.038767164636458,0.19829926722363
365,0.46,3.5,1.4,0.5,-0.11781410800816,0.11541081991813
366,0.46,3.5,1.4,1.0,-0.19046038585141,0.057320249888048
367,0.46,3.5,1.4049999999999998,0.0,0.0,0.21597678329907
368,0.46,3.5,1.4049999999999998,0.02,-0.0052255118825445,0.21562861850988
369,0.46,3.5,1.4049999999999998,0.075,-0.019544262090159,0.21120326537726
370,0.46,3.5,1.4049999999999998,0.15,-0.038767164636458,0.19829926722363
371,0.46,3.5,1.4049999999999998,0.5,-0.11781410800816,0.11541081991813
372,0.46,3.5,1.4049999999999998,1.0,-0.19046038585141,0.057320249888048
373,0.46,3.5,1.4099999999999997,0.0,0.0,0.21597678329907
374,0.46,3.5,1.4099999999999997,0.02,-0.0052255118825445,0.21562861850988
375,0.46,3.5,1.4099999999999997,0.075,-0.019544262090159,0.21120326537726
376,0.46,3.5,1.4099999999999997,0.15,-0.038767164636458,0.19829926722363
377,0.46,3.5,1.4099999999999997,0.5,-0.11781410800816,0.11541081991813
378,0.46,3.5,1.4099999999999997,1.0,-0.19046038585141,0.057320249888048
379,0.46,3.5,1.4149999999999996,0.0,0.0,0.21597678329907
380,0.46,3.5,1.4149999999999996,0.02,-0.0052255118825445,0.21562861850988
381,0.46,3.5,1.4149999999999996,0.075,-0.019544262090159,0.21120326537726
382,0.46,3.5,1.4149999999999996,0.15,-0.038767164636458,0.19829926722363
383,0.46,3.5,1.4149999999999996,0.5,-0.11781410800816,0.11541081991813
384,0.46,3.5,1.4149999999999996,1.0,-0.19046038585141,0.057320249888048
385,0.46,3.5,1.4199999999999995,0.0,0.0,0.21597678329907
386,0.46,3.5,1.4199999999999995,0.02,-0.0052255118825445,0.21562861850988
387,0.46,3.5,1.4199999999999995,0.075,-0.019544262090159,0.21120326537726
388,0.46,3.5,1.4199999999999995,0.15,-0.038767164636458,0.19829926722363
389,0.46,3.5,1.4199999999999995,0.5,-0.11781410800816,0.11541081991813
390,0.46,3.5,1.4199999999999995,1.0,-0.19046038585141,0.057320249888048
391,0.46,3.5,1.4249999999999994,0.0,0.0,0.21597678329907
392,0.46,3.5,1.4249999999999994,0.02,-0.0052255118825445,0.21562861850988
393,0.46,3.5,1.4249999999999994,0.075,-0.019544262090159,0.21120326537726
394,0.46,3.5,1.4249999999999994,0.15,-0.038767164636458,0.19829926722363
395,0.46,3.5,1.4249999999999994,0.5,-0.11781410800816,0.11541081991813
396,0.46,3.5,1.4249999999999994,1.0,-0.19046038585141,0.057320249888048
397,0.46,3.5,1.4299999999999993,0.0,0.0,0.21597678329907
398,0.46,3.5,1.4299999999999993,0.02,-0.0052255118825445,0.21562861850988
399,0.46,3.5,1.4299999999999993,0.075,-0.019544262090159,0.21120326537726
400,0.46,3.5,1.4299999999999993,0.15,-0.038767164636458,0.19829926722363
401,0.46,3.5,1.4299999999999993,0.5,-0.11781410800816,0.11541081991813
402,0.46,3.5,1.4299999999999993,1.0,-0.19046038585141,0.057320249888048
403,0.46,3.5,1.4349999999999992,0.0,0.0,0.21597678329907
404,0.46,3.5,1.4349999999999992,0.02,-0.0052255118825445,0.21562861850988
405,0.46,3.5,1.4349999999999992,0.075,-0.019544262090159,0.21120326537726
406,0.46,3.5,1.4349999999999992,0.15,-0.038767164636458,0.19829926722363
407,0.46,3.5,1.4349999999999992,0.5,-0.11781410800816,0.11541081991813
408,0.46,3.5,1.4349999999999992,1.0,-0.19046038585141,0.057320249888048
409,0.46,3.5,1.439999999999999,0.0,0.0,0.21597678329907
410,0.46,3.5,1.439999999999999,0.02,-0.0052255118825445,0.21562861850988
411,0.46,3.5,1.439999999999999,0.075,-0.019544262090159,0.21120326537726
412,0.46,3.5,1.439999999999999,0.15,-0.038767164636458,0.19829926722363
413,0.46,3.5,1.439999999999999,0.5,-0.11781410800816,0.11541081991813
414,0.46,3.5,1.439999999999999,1.0,-0.19046038585141,0.057320249888048
415,0.46,3.5,1.444999999999999,0.0,0.0,0.21597678329907
416,0.46,3.5,1.444999999999999,0.02,-0.0052255118825445,0.21562861850988
417,0.46,3.5,1.444999999999999,0.075,-0.019544262090159,0.21120326537726
418,0.46,3.5,1.444999999999999,0.15,-0.038767164636458,0.19829926722363
419,0.46,3.5,1.444999999999999,0.5,-0.11781410800816,0.11541081991813
420,0.46,3.5,1.444999999999999,1.0,-0.19046038585141,0.057320249888048
421,0.46,4.0,1.4,0.0,0.0,0.23467271498644
422,0.46,4.0,1.4,0.02,-0.0046424650548444,0.2343498364105
423,0.46,4.0,1.4,0.075,-0.017372417698415,0.23023033437272
424,0.46,4.0,1.4,0.15,-0.034513845664478,0.21805307930861
425,0.46,4.0,1.4,0.5,-0.10666112913393,0.13377309669676
426,0.46,4.0,1.4,1.0,-0.17826293800697,0.067832262440025
427,0.46,4.0,1.4049999999999998,0.0,0.0,0.23467271498644
428,0.46,4.0,1.4049999999999998,0.02,-0.0046424650548444,0.2343498364105
429,0.46,4.0,1.4049999999999998,0.075,-0.017372417698415,0.23023033437272
430,0.46,4.0,1.4049999999999998,0.15,-0.034513845664478,0.21805307930861
431,0.46,4.0,1.4049999999999998,0.5,-0.10666112913393,0.13377309669676
432,0.46,4.0,1.4049999999999998,1.0,-0.17826293800697,0.067832262440025
433,0.46,4.0,1.4099999999999997,0.0,0.0,0.23467271498644
434,0.46,4.0,1.4099999999999997,0.02,-0.0046424650548444,0.2343498364105
435,0.46,4.0,1.4099999999999997,0.075,-0.017372417698415,0.23023033437272
436,0.46,4.0,1.4099999999999997,0.15,-0.034513845664478,0.21805307930861
437,0.46,4.0,1.4099999999999997,0.5,-0.10666112913393,0.13377309669676
438,0.46,4.0,1.4099999999999997,1.0,-0.17826293800697,0.067832262440025
439,0.46,4.0,1.4149999999999996,0.0,0.0,0.23467271498644
440,0.46,4.0,1.4149999999999996,0.02,-0.0046424650548444,0.2343498364105
441,0.46,4.0,1.4149999999999996,0.075,-0.017372417698415,0.23023033437272
442,0.46,4.0,1.4149999999999996,0.15,-0.034513845664478,0.21805307930861
443,0.46,4.0,1.4149999999999996,0.5,-0.10666112913393,0.13377309669676
444,0.46,4.0,1.4149999999999996,1.0,-0.17826293800697,0.067832262440025
445,0.46,4.0,1.4199999999999995,0.0,0.0,0.23467271498644
446,0.46,4.0,1.4199999999999995,0.02,-0.0046424650548444,0.2343498364105
447,0.46,4.0,1.4199999999999995,0.075,-0.017372417698415,0.23023033437272
448,0.46,4.0,1.4199999999999995,0.15,-0.034513845664478,0.21805307930861
449,0.46,4.0,1.4199999999999995,0.5,-0.10666112913393,0.13377309669676
450,0.46,4.0,1.4199999999999995,1.0,-0.17826293800697,0.067832262440025
451,0.46,4.0,1.4249999999999994,0.0,0.0,0.23467271498644
452,0.46,4.0,1.4249999999999994,0.02,-0.0046424650548444,0.2343498364105
453,0.46,4.0,1.4249999999999994,0.075,-0.017372417698415,0.23023033437272
454,0.46,4.0,1.4249999999999994,0.15,-0.034513845664478,0.21805307930861
455,0.46,4.0,1.4249999999999994,0.5,-0.10666112913393,0.13377309669676
456,0.46,4.0,1.4249999999999994,1.0,-0.17826293800697,0.067832262440025
457,0.46,4.0,1.4299999999999993,0.0,0.0,0.23467271498644
458,0.46,4.0,1.4299999999999993,0.02,-0.0046424650548444,0.2343498364105
459,0.46,4.0,1.4299999999999993,0.075,-0.017372417698415,0.23023033437272
460,0.46,4.0,1.4299999999999993,0.15,-0.034513845664478,0.21805307930861
461,0.46,4.0,1.4299999999999993,0.5,-0.10666112913393,0.13377309669676
462,0.46,4.0,1.4299999999999993,1.0,-0.17826293800697,0.067832262440025
463,0.46,4.0,1.4349999999999992,0.0,0.0,0.23467271498644
464,0.46,4.0,1.4349999999999992,0.02,-0.0046424650548444,0.2343498364105
465,0.46,4.0,1.4349999999999992,0.075,-0.017372417698415,0.23023033437272
466,0.46,4.0,1.4349999999999992,0.15,-0.034513845664478,0.21805307930861
467,0.46,4.0,1.4349999999999992,0.5,-0.10666112913393,0.13377309669676
468,0.46,4.0,1.4349999999999992,1.0,-0.17826293800697,0.067832262440025
469,0.46,4.0,1.439999999999999,0.0,0.0,0.23467271498644
470,0.46,4.0,1.439999999999999,0.02,-0.0046424650548444,0.2343498364105
471,0.46,4.0,1.439999999999999,0.075,-0.017372417698415,0.23023033437272
472,0.46,4.0,1.439999999999999,0.15,-0.034513845664478,0.21805307930861
473,0.46,4.0,1.439999999999999,0.5,-0.10666112913393,0.13377309669676
474,0.46,4.0,1.439999999999999,1.0,-0.17826293800697,0.067832262440025
475,0.46,4.0,1.444999999999999,0.0,0.0,0.23467271498644
476,0.46,4.0,1.444999999999999,0.02,-0.0046424650548444,0.2343498364105
477,0.46,4.0,1.444999999999999,0.075,-0.017372417698415,0.23023033437272
478,0.46,4.0,1.444999999999999,0.15,-0.034513845664478,0.21805307930861
479,0.46,4.0,1.444999999999999,0.5,-0.10666112913393,0.13377309669676
480,0.46,4.0,1.444999999999999,1.0,-0.17826293800697,0.067832262440025
481,0.46,4.5,1.4,0.0,0.0,0.25166006179576
482,0.46,4.5,1.4,0.02,-0.0041770046058259,0.25135973172575
483,0.46,4.5,1.4,0.075,-0.015636362420399,0.24751669569322
484,0.46,4.5,1.4,0.15,-0.031100386497538,0.2360349665847
485,0.46,4.5,1.4,0.5,-0.097304200890801,0.15150519954443
486,0.46,4.5,1.4,1.0,-0.16693215281873,0.07871873732961
487,0.46,4.5,1.4049999999999998,0.0,0.0,0.25166006179576
488,0.46,4.5,1.4049999999999998,0.02,-0.0041770046058259,0.25135973172575
489,0.46,4.5,1.4049999999999998,0.075,-0.015636362420399,0.24751669569322
490,0.46,4.5,1.4049999999999998,0.15,-0.031100386497538,0.2360349665847
491,0.46,4.5,1.4049999999999998,0.5,-0.097304200890801,0.15150519954443
492,0.46,4.5,1.4049999999999998,1.0,-0.16693215281873,0.07871873732961
493,0.46,4.5,1.4099999999999997,0.0,0.0,0.25166006179576
494,0.46,4.5,1.4099999999999997,0.02,-0.0041770046058259,0.25135973172575
495,0.46,4.5,1.4099999999999997,0.075,-0.015636362420399,0.24751669569322
496,0.46,4.5,1.4099999999999997,0.15,-0.031100386497538,0.2360349665847
497,0.46,4.5,1.4099999999999997,0.5,-0.097304200890801,0.15150519954443
498,0.46,4.5,1.4099999999999997,1.0,-0.16693215281873,0.07871873732961
499,0.46,4.5,1.4149999999999996,0.0,0.0,0.25166006179576
500,0.46,4.5,1.4149999999999996,0.02,-0.0041770046058259,0.25135973172575
501,0.46,4.5,1.4149999999999996,0.075,-0.015636362420399,0.24751669569322
502,0.46,4.5,1.4149999999999996,0.15,-0.031100386497538,0.2360349665847
503,0.46,4.5,1.4149999999999996,0.5,-0.097304200890801,0.15150519954443
504,0.46,4.5,1.4149999999999996,1.0,-0.16693215281873,0.07871873732961
505,0.46,4.5,1.4199999999999995,0.0,0.0,0.25166006179576
506,0.46,4.5,1.4199999999999995,0.02,-0.0041770046058259,0.25135973172575
507,0.46,4.5,1.4199999999999995,0.075,-0.015636362420399,0.24751669569322
508,0.46,4.5,1.4199999999999995,0.15,-0.031100386497538,0.2360349665847
509,0.46,4.5,1.4199999999999995,0.5,-0.097304200890801,0.15150519954443
510,0.46,4.5,1.4199999999999995,1.0,-0.16693215281873,0.07871873732961
511,0.46,4.5,1.4249999999999994,0.0,0.0,0.25166006179576
512,0.46,4.5,1.4249999999999994,0.02,-0.0041770046058259,0.25135973172575
513,0.46,4.5,1.4249999999999994,0.075,-0.015636362420399,0.24751669569322
514,0.46,4.5,1.4249999999999994,0.15,-0.031100386497538,0.2360349665847
515,0.46,4.5,1.4249999999999994,0.5,-0.097304200890801,0.15150519954443
516,0.46,4.5,1.4249999999999994,1.0,-0.16693215281873,0.07871873732961
517,0.46,4.5,1.4299999999999993,0.0,0.0,0.25166006179576
518,0.46,4.5,1.4299999999999993,0.02,-0.0041770046058259,0.25135973172575
519,0.46,4.5,1.4299999999999993,0.075,-0.015636362420399,0.24751669569322
520,0.46,4.5,1.4299999999999993,0.15,-0.031100386497538,0.2360349665847
521,0.46,4.5,1.4299999999999993,0.5,-0.097304200890801,0.15150519954443
522,0.46,4.5,1.4299999999999993,1.0,-0.16693215281873,0.07871873732961
523,0.46,4.5,1.4349999999999992,0.0,0.0,0.25166006179576
524,0.46,4.5,1.4349999999999992,0.02,-0.0041770046058259,0.25135973172575
525,0.46,4.5,1.4349999999999992,0.075,-0.015636362420399,0.24751669569322
526,0.46,4.5,1.4349999999999992,0.15,-0.031100386497538,0.2360349665847
527,0.46,4.5,1.4349999999999992,0.5,-0.097304200890801,0.15150519954443
528,0.46,4.5,1.4349999999999992,1.0,-0.16693215281873,0.07871873732961
529,0.46,4.5,1.439999999999999,0.0,0.0,0.25166006179576
530,0.46,4.5,1.439999999999999,0.02,-0.0041770046058259,0.25135973172575
531,0.46,4.5,1.439999999999999,0.075,-0.015636362420399,0.24751669569322
532,0.46,4.5,1.439999999999999,0.15,-0.031100386497538,0.2360349665847
533,0.46,4.5,1.439999999999999,0.5,-0.097304200890801,0.15150519954443
534,0.46,4.5,1.439999999999999,1.0,-0.16693215281873,0.07871873732961
535,0.46,4.5,1.444999999999999,0.0,0.0,0.25166006179576
536,0.46,4.5,1.444999999999999,0.02,-0.0041770046058259,0.25135973172575
537,0.46,4.5,1.444999999999999,0.075,-0.015636362420399,0.24751669569322
538,0.46,4.5,1.444999999999999,0.15,-0.031100386497538,0.2360349665847
539,0.46,4.5,1.444999999999999,0.5,-0.097304200890801,0.15150519954443
540,0.46,4.5,1.444999999999999,1.0,-0.16693215281873,0.07871873732961
541,0.46,5.0,1.4,0.0,0.0,0.26720666495007
542,0.46,5.0,1.4,0.02,-0.0037967895168717,0.26692641646054
543,0.46,5.0,1.4,0.075,-0.014216937922466,0.26333200583164
544,0.46,5.0,1.4,0.15,-0.028301404760872,0.25250111583273
545,0.46,5.0,1.4,0.5,-0.089378682905961,0.16851320129809
546,0.46,5.0,1.4,1.0,-0.1565478329012,0.089856796200025
547,0.46,5.0,1.4049999999999998,0.0,0.0,0.26720666495007
548,0.46,5.0,1.4049999999999998,0.02,-0.0037967895168717,0.26692641646054
549,0.46,5.0,1.4049999999999998,0.075,-0.014216937922466,0.26333200583164
550,0.46,5.0,1.4049999999999998,0.15,-0.028301404760872,0.25250111583273
551,0.46,5.0,1.4049999999999998,0.5,-0.089378682905961,0.16851320129809
552,0.46,5.0,1.4049999999999998,1.0,-0.1565478329012,0.089856796200025
553,0.46,5.0,1.4099999999999997,0.0,0.0,0.26720666495007
554,0.46,5.0,1.4099999999999997,0.02,-0.0037967895168717,0.26692641646054
555,0.46,5.0,1.4099999999999997,0.075,-0.014216937922466,0.26333200583164
556,0.46,5.0,1.4099999999999997,0.15,-0.028301404760872,0.25250111583273
557,0.46,5.0,1.4099999999999997,0.5,-0.089378682905961,0.16851320129809
558,0.46,5.0,1.4099999999999997,1.0,-0.1565478329012,0.089856796200025
559,0.46,5.0,1.4149999999999996,0.0,0.0,0.26720666495007
560,0.46,5.0,1.4149999999999996,0.02,-0.0037967895168717,0.26692641646054
561,0.46,5.0,1.4149999999999996,0.075,-0.014216937922466,0.26333200583164
562,0.46,5.0,1.4149999999999996,0.15,-0.028301404760872,0.25250111583273
563,0.46,5.0,1.4149999999999996,0.5,-0.089378682905961,0.16851320129809
564,0.46,5.0,1.4149999999999996,1.0,-0.1565478329012,0.089856796200025
565,0.46,5.0,1.4199999999999995,0.0,0.0,0.26720666495007
566,0.46,5.0,1.4199999999999995,0.02,-0.0037967895168717,0.26692641646054
567,0.46,5.0,1.4199999999999995,0.075,-0.014216937922466,0.26333200583164
568,0.46,5.0,1.4199999999999995,0.15,-0.028301404760872,0.25250111583273
569,0.46,5.0,1.4199999999999995,0.5,-0.089378682905961,0.16851320129809
570,0.46,5.0,1.4199999999999995,1.0,-0.1565478329012,0.089856796200025
571,0.46,5.0,1.4249999999999994,0.0,0.0,0.26720666495007
572,0.46,5.0,1.4249999999999994,0.02,-0.0037967895168717,0.26692641646054
573,0.46,5.0,1.4249999999999994,0.075,-0.014216937922466,0.26333200583164
574,0.46,5.0,1.4249999999999994,0.15,-0.028301404760872,0.25250111583273
575,0.46,5.0,1.4249999999999994,0.5,-0.089378682905961,0.16851320129809
576,0.46,5.0,1.4249999999999994,1.0,-0.1565478329012,0.089856796200025
577,0.46,5.0,1.4299999999999993,0.0,0.0,0.26720666495007
578,0.46,5.0,1.4299999999999993,0.02,-0.0037967895168717,0.26692641646054
579,0.46,5.0,1.4299999999999993,0.075,-0.014216937922466,0.26333200583164
580,0.46,5.0,1.4299999999999993,0.15,-0.028301404760872,0.25250111583273
581,0.46,5.0,1.4299999999999993,0.5,-0.089378682905961,0.16851320129809
582,0.46,5.0,1.4299999999999993,1.0,-0.1565478329012,0.089856796200025
583,0.46,5.0,1.4349999999999992,0.0,0.0,0.26720666495007
584,0.46,5.0,1.4349999999999992,0.02,-0.0037967895168717,0.26692641646054
585,0.46,5.0,1.4349999999999992,0.075,-0.014216937922466,0.26333200583164
586,0.46,5.0,1.4349999999999992,0.15,-0.028301404760872,0.25250111583273
587,0.46,5.0,1.4349999999999992,0.5,-0.089378682905961,0.16851320129809
588,0.46,5.0,1.4349999999999992,1.0,-0.1565478329012,0.089856796200025
589,0.46,5.0,1.439999999999999,0.0,0.0,0.26720666495007
590,0.46,5.0,1.439999999999999,0.02,-0.0037967895168717,0.26692641646054
591,0.46,5.0,1.439999999999999,0.075,-0.014216937922466,0.26333200583164
592,0.46,5.0,1.439999999999999,0.15,-0.028301404760872,0.25250111583273
593,0.46,5.0,1.439999999999999,0.5,-0.089378682905961,0.16851320129809
594,0.46,5.0,1.439999999999999,1.0,-0.1565478329012,0.089856796200025
595,0.46,5.0,1.444999999999999,0.0,0.0,0.26720666495007
596,0.46,5.0,1.444999999999999,0.02,-0.0037967895168717,0.26692641646054
597,0.46,5.0,1.444999999999999,0.075,-0.014216937922466,0.26333200583164
598,0.46,5.0,1.444999999999999,0.15,-0.028301404760872,0.25250111583273
599,0.46,5.0,1.444999999999999,0.5,-0.089378682905961,0.16851320129809
600,0.46,5.0,1.444999999999999,1.0,-0.1565478329012,0.089856796200025
601,0.41000000000000003,0.5,1.4,0.0,0.0,0.044050002664223
602,0.41000000000000003,0.5,1.4,0.02,-0.022180776607046,0.043573317141983
603,0.41000000000000003,0.5,1.4,0.075,-0.079057650057638,0.0384447732226
604,0.41000000000000003,0.5,1.4,0.15,-0.13819776594757,0.029287379496594
605,0.41000000000000003,0.5,1.4,0.5,-0.23648541871072,0.012548733817947
606,0.41000000000000003,0.5,1.4,1.0,-0.26891410970685,0.0069362377826066
607,0.41000000000000003,0.5,1.4049999999999998,0.0,0.0,0.044050002664223
608,0.41000000000000003,0.5,1.4049999999999998,0.02,-0.022180776607046,0.043573317141983
609,0.41000000000000003,0.5,1.4049999999999998,0.075,-0.079057650057638,0.0384447732226
610,0.41000000000000003,0.5,1.4049999999999998,0.15,-0.13819776594757,0.029287379496594
611,0.41000000000000003,0.5,1.4049999999999998,0.5,-0.23648541871072,0.012548733817947
612,0.41000000000000003,0.5,1.4049999999999998,1.0,-0.26891410970685,0.0069362377826066
613,0.41000000000000003,0.5,1.4099999999999997,0.0,0.0,0.044050002664223
614,0.41000000000000003,0.5,1.4099999999999997,0.02,-0.022180776607046,0.043573317141983
615,0.41000000000000003,0.5,1.4099999999999997,0.075,-0.079057650057638,0.0384447732226
616,0.41000000000000003,0.5,1.4099999999999997,0.15,-0.13819776594757,0.029287379496594
617,0.41000000000000003,0.5,1.4099999999999997,0.5,-0.23648541871072,0.012548733817947
618,0.41000000000000003,0.5,1.4099999999999997,1.0,-0.26891410970685,0.0069362377826066
619,0.41000000000000003,0.5,1.4149999999999996,0.0,0.0,0.044050002664223
620,0.41000000000000003,0.5,1.4149999999999996,0.02,-0.022180776607046,0.043573317141983
621,0.41000000000000003,0.5,1.4149999999999996,0.075,-0.079057650057638,0.0384447732226
622,0.41000000000000003,0.5,1.4149999999999996,0.15,-0.13819776594757,0.029287379496594
623,0.41000000000000003,0.5,1.4149999999999996,0.5,-0.23648541871072,0.012548733817947
624,0.41000000000000003,0.5,1.4149999999999996,1.0,-0.26891410970685,0.0069362377826066
625,0.41000000000000003,0.5,1.4199999999999995,0.0,0.0,0.044050002664223
626,0.41000000000000003,0.5,1.4199999999999995,0.02,-0.022180776607046,0.043573317141983
627,0.41000000000000003,0.5,1.4199999999999995,0.075,-0.079057650057638,0.0384447732226
628,0.41000000000000003,0.5,1.4199999999999995,0.15,-0.13819776594757,0.029287379496594
629,0.41000000000000003,0.5,1.4199999999999995,0.5,-0.23648541871072,0.012548733817947
630,0.41000000000000003,0.5,1.4199999999999995,1.0,-0.26891410970685,0.0069362377826066
631,0.41000000000000003,0.5,1.4249999999999994,0.0,0.0,0.044050002664223
632,0.41000000000000003,0.5,1.4249999999999994,0.02,-0.022180776607046,0.043573317141983
633,0.41000000000000003,0.5,1.4249999999999994,0.075,-0.079057650057638,0.0384447732226
634,0.41000000000000003,0.5,1.4249999999999994,0.15,-0.13819776594757,0.029287379496594
635,0.41000000000000003,0.5,1.4249999999999994,0.5,-0.23648541871072,0.012548733817947
636,0.41000000000000003,0.5,1.4249999999999994,1.0,-0.26891410970685,0.0069362377826066
637,0.41000000000000003,0.5,1.4299999999999993,0.0,0.0,0.044050002664223
638,0.41000000000000003,0.5,1.4299999999999993,0.02,-0.022180776607046,0.043573317141983
639,0.41000000000000003,0.5,1.4299999999999993,0.075,-0.079057650057638,0.0384447732226
640,0.41000000000000003,0.5,1.4299999999999993,0.15,-0.13819776594757,0.029287379496594
641,0.41000000000000003,0.5,1.4299999999999993,0.5,-0.23648541871072,0.012548733817947
642,0.41000000000000003,0.5,1.4299999999999993,1.0,-0.26891410970685,0.0069362377826066
643,0.41000000000000003,0.5,1.4349999999999992,0.0,0.0,0.044050002664223
644,0.41000000000000003,0.5,1.4349999999999992,0.02,-0.022180776607046,0.043573317141983
645,0.41000000000000003,0.5,1.4349999999999992,0.075,-0.079057650057638,0.0384447732226
646,0.41000000000000003,0.5,1.4349999999999992,0.15,-0.13819776594757,0.029287379496594
647,0.41000000000000003,0.5,1.4349999999999992,0.5,-0.23648541871072,0.012548733817947
648,0.41000000000000003,0.5,1.4349999999999992,1.0,-0.26891410970685,0.0069362377826066
